branch_id,candidate_id,unique_address_target,horizon_multiplier,checkpoint_depth,hot_address_skew,seed_id,family,comparison_mode,base_program_name,seed_variant,base_start,scaled_start,base_max_steps,max_steps,base_unique_address_count,padding_unique_count,flatten_rounds,padding_base_address,expected_padding_instruction_count,target_wrapper_call_depth,source_runtime_stage,base_runtime_stage,program_name,base_variant_program_name,runtime_seconds,ns_per_step,exact_trace_match,exact_final_state_match,first_mismatch_step,failure_reason,failure_class,exact,read_observation_count,memory_read_count,stack_read_count,reference_step_count,memory_operation_count,memory_load_count,memory_store_count,unique_address_count,hottest_address,hottest_address_share,failure_axis_tags
u16_h1p5_cbaseline_kbaseline,u16_h1p5_cbaseline_kbaseline_seed0,16,1.5,baseline,baseline,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,150,12800,19246,9,7,0,21280,14,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a128_r21_u16_h1p5_cbaseline_kbaseline_seed0,bytecode_checkpoint_replay_long_150_a128,0.1883269000099972,40137.87297740775,True,True,,,,True,4627,1354,3273,4692,1970,1354,616,16,128,0.30558375634517765,high_unique_address_target
u16_h1p5_cbaseline_kbaseline,u16_h1p5_cbaseline_kbaseline_seed1,16,1.5,baseline,baseline,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,150,12800,19246,9,7,0,21288,14,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a144_r21_u16_h1p5_cbaseline_kbaseline_seed1,bytecode_checkpoint_replay_long_150_a144,0.11063100001774728,23578.644505061227,True,True,,,,True,4627,1354,3273,4692,1970,1354,616,16,144,0.30558375634517765,high_unique_address_target
u16_h1p5_cbaseline_kflattened,u16_h1p5_cbaseline_kflattened_seed0,16,1.5,baseline,flattened,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,150,12800,23194,9,7,282,21312,3962,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a128_r21_u16_h1p5_cbaseline_kflattened_seed0,bytecode_checkpoint_replay_long_150_a128,0.2799918999662623,32406.469903502577,True,True,,,,True,6601,1354,5247,8640,3944,1354,2590,16,128,0.1526369168356998,"high_unique_address_target,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h1p5_cbaseline_kflattened,u16_h1p5_cbaseline_kflattened_seed1,16,1.5,baseline,flattened,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,150,12800,23194,9,7,282,21320,3962,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a144_r21_u16_h1p5_cbaseline_kflattened_seed1,bytecode_checkpoint_replay_long_150_a144,0.28446469991467893,32924.155082717465,True,True,,,,True,6601,1354,5247,8640,3944,1354,2590,16,144,0.1526369168356998,"high_unique_address_target,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h1p5_cplus_one_kbaseline,u16_h1p5_cplus_one_kbaseline_seed0,16,1.5,plus_one,baseline,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,150,12800,19248,9,7,0,21344,14,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a128_r21_u16_h1p5_cplus_one_kbaseline_seed0,bytecode_checkpoint_replay_long_150_a128,0.12937360000796616,27561.48274562551,True,True,,,,True,4627,1354,3273,4694,1970,1354,616,16,128,0.30558375634517765,"high_unique_address_target,plus_one_checkpoint_depth"
u16_h1p5_cplus_one_kbaseline,u16_h1p5_cplus_one_kbaseline_seed1,16,1.5,plus_one,baseline,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,150,12800,19248,9,7,0,21352,14,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a144_r21_u16_h1p5_cplus_one_kbaseline_seed1,bytecode_checkpoint_replay_long_150_a144,0.17410579998977482,37091.137620318455,True,True,,,,True,4627,1354,3273,4694,1970,1354,616,16,144,0.30558375634517765,"high_unique_address_target,plus_one_checkpoint_depth"
u16_h1p5_cplus_one_kflattened,u16_h1p5_cplus_one_kflattened_seed0,16,1.5,plus_one,flattened,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,150,12800,23196,9,7,282,21376,3962,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a128_r21_u16_h1p5_cplus_one_kflattened_seed0,bytecode_checkpoint_replay_long_150_a128,0.3022150000324473,34970.49294520334,True,True,,,,True,6601,1354,5247,8642,3944,1354,2590,16,128,0.1526369168356998,"high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h1p5_cplus_one_kflattened,u16_h1p5_cplus_one_kflattened_seed1,16,1.5,plus_one,flattened,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,150,12800,23196,9,7,282,21384,3962,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_150_a144_r21_u16_h1p5_cplus_one_kflattened_seed1,bytecode_checkpoint_replay_long_150_a144,0.31291109998710454,36208.1809751336,True,True,,,,True,6601,1354,5247,8642,3944,1354,2590,16,144,0.1526369168356998,"high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h2p0_cbaseline_kbaseline,u16_h2p0_cbaseline_kbaseline_seed0,16,2.0,baseline,baseline,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,200,12800,25646,9,7,0,21408,14,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a128_r21_u16_h2p0_cbaseline_kbaseline_seed0,bytecode_checkpoint_replay_long_200_a128,0.21265850006602705,34068.9682899755,True,True,,,,True,6159,1804,4355,6242,2620,1804,816,16,128,0.3061068702290076,high_unique_address_target
u16_h2p0_cbaseline_kbaseline,u16_h2p0_cbaseline_kbaseline_seed1,16,2.0,baseline,baseline,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,200,12800,25646,9,7,0,21416,14,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a144_r21_u16_h2p0_cbaseline_kbaseline_seed1,bytecode_checkpoint_replay_long_200_a144,0.24312900006771088,38950.496646541316,True,True,,,,True,6159,1804,4355,6242,2620,1804,816,16,144,0.3061068702290076,high_unique_address_target
u16_h2p0_cbaseline_kflattened,u16_h2p0_cbaseline_kflattened_seed0,16,2.0,baseline,flattened,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,200,12800,30910,9,7,376,21440,5278,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a128_r21_u16_h2p0_cbaseline_kflattened_seed0,bytecode_checkpoint_replay_long_200_a128,0.40385759994387627,35099.73926159189,True,True,,,,True,8791,1804,6987,11506,5252,1804,3448,16,128,0.1527037319116527,"high_unique_address_target,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h2p0_cbaseline_kflattened,u16_h2p0_cbaseline_kflattened_seed1,16,2.0,baseline,flattened,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,200,12800,30910,9,7,376,21448,5278,0,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a144_r21_u16_h2p0_cbaseline_kflattened_seed1,bytecode_checkpoint_replay_long_200_a144,0.3883521999232471,33752.146699395715,True,True,,,,True,8791,1804,6987,11506,5252,1804,3448,16,144,0.1527037319116527,"high_unique_address_target,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h2p0_cplus_one_kbaseline,u16_h2p0_cplus_one_kbaseline_seed0,16,2.0,plus_one,baseline,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,200,12800,25648,9,7,0,21472,14,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a128_r21_u16_h2p0_cplus_one_kbaseline_seed0,bytecode_checkpoint_replay_long_200_a128,0.23612809996120632,37816.80012191004,True,True,,,,True,6159,1804,4355,6244,2620,1804,816,16,128,0.3061068702290076,"high_unique_address_target,plus_one_checkpoint_depth"
u16_h2p0_cplus_one_kbaseline,u16_h2p0_cplus_one_kbaseline_seed1,16,2.0,plus_one,baseline,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,200,12800,25648,9,7,0,21480,14,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a144_r21_u16_h2p0_cplus_one_kbaseline_seed1,bytecode_checkpoint_replay_long_200_a144,0.24063989997375757,38539.381802331445,True,True,,,,True,6159,1804,4355,6244,2620,1804,816,16,144,0.3061068702290076,"high_unique_address_target,plus_one_checkpoint_depth"
u16_h2p0_cplus_one_kflattened,u16_h2p0_cplus_one_kflattened_seed0,16,2.0,plus_one,flattened,0,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,100,200,12800,30912,9,7,376,21504,5278,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a128_r21_u16_h2p0_cplus_one_kflattened_seed0,bytecode_checkpoint_replay_long_200_a128,0.3862546000164002,33564.007648279476,True,True,,,,True,8791,1804,6987,11508,5252,1804,3448,16,128,0.1527037319116527,"high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
u16_h2p0_cplus_one_kflattened,u16_h2p0_cplus_one_kflattened_seed1,16,2.0,plus_one,flattened,1,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,100,200,12800,30912,9,7,376,21512,5278,1,r20_d0_runtime_mechanism_ablation_matrix,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_200_a144_r21_u16_h2p0_cplus_one_kflattened_seed1,bytecode_checkpoint_replay_long_200_a144,0.44376930000726134,38561.809176856215,True,True,,,,True,8791,1804,6987,11508,5252,1804,3448,16,144,0.1527037319116527,"high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
